query-id	corpus-id	score
5	np4pujk8	0
5	npp1y2ay	2
5	nqt9lhcc	0
5	nr1wl84k	0
5	nr9485qf	0
5	nslfi9tp	0
5	nv2ebnly	0
5	nvpnfbds	0
5	2gvpn4zr	2
5	nz8qvuw6	2
5	xmh83ovt	0
5	nzwe7hpg	0
5	nzy2iphz	0
5	o0o3djz9	0
5	o0ou0r1c	2
5	o0vacxc2	0
5	o0x269k5	0
5	o12jqt5z	0
5	o1uol5u3	0
5	o35dkbof	0
5	iloxlvn3	0
5	s8b4j0j2	1
5	o5545c1x	1
5	o7f0q31t	0
5	7wbpj88g	2
5	o8ygdd14	2
5	dfo1a8is	0
5	oa8vzf02	0
5	obrj0f17	0
5	odc5yx7g	1
5	oegn8m1k	0
5	ogqsi3ns	0
5	ohyvt3i0	0
5	okplmmtd	0
5	ol13v4ld	0
5	on1nclkj	1
5	onereai5	0
5	onskc3u9	1
5	ooj9yqbx	0
5	ort27p77	1
5	5od1w5my	0
5	ou61mf3k	0
5	oudj079q	0
5	ow0t4mcl	1
5	ow7r8xsf	0
5	oyc2djxk	1
5	oyr03uw1	0
5	p1iktm9v	1
5	p2iqzyv4	0
5	p3gswh23	0
5	p4q64ksa	2
5	p60xy2ki	0
5	el2m0lnd	1
5	it3iky4z	0
5	p6uliadr	2
5	p711pmu1	1
5	p93gxjm2	0
5	p94phf68	0
5	p9507cwx	0
5	p9vbeffv	0
5	dlfx67sc	0
5	ayd9uytz	1
5	pg6893i5	0
5	pgxew3yk	2
5	phby6ouv	0
5	phxu6usy	1
5	pidar1gz	1
5	pkxc2219	0
5	pld0clpd	1
5	plfjkp5f	0
5	plpwjj4s	0
5	0jzr5anm	0
5	pn2zieek	1
5	ppdsgi9o	1
5	ppo3ryi5	0
5	prxzcp1x	0
5	psfusppi	0
5	pt7v3gb4	0
5	pth2d40p	0
5	ptnmtvzj	0
5	pu6wni0e	0
5	puc13jf1	1
5	pulb3lhf	0
5	puqcbf8t	0
5	pvfk33i8	2
5	px1qsx8q	2
5	pxev5bgo	2
5	96sll6y7	0
5	py6qu4tl	0
5	q068aybo	0
5	q0yqnlyl	0
5	q58x6xb0	0
5	yho3jfwl	1
5	q60ege66	1
5	7y87ktmi	1
5	q6j6rkqh	1
5	q6px4r3j	1
5	q6pz6l2b	0
5	q7y0bjaz	0
5	q814d6l7	0
5	q8539o41	0
5	q9tstj31	2
5	qabxcrnf	1
5	qaogpxy9	0
5	qato562y	1
5	qbnepwfa	0
5	qbyz4uz5	2
5	qci7khki	1
5	qdamvwxl	0
5	qdt90c22	2
5	qdwl8llw	1
5	qebbkr6d	2
5	qefiw4ho	0
5	qejmwvst	0
5	qffqgd08	0
5	qg73804g	0
5	qi50p9w5	0
5	qj81xbn0	0
5	qje6ycq0	0
5	qjnetu71	0
5	qmg58cgr	1
5	qndr28n6	0
5	qohrco5h	0
5	qopcs6jy	0
5	qpcvxwti	0
5	qpt5dj8p	0
5	qrfx165d	0
5	qsd49pvm	1
5	qu7ddcw9	0
5	qxdakdk0	1
5	qxiyo47f	0
5	qyg8hn56	0
5	ojwbuf9n	1
5	qzeabqh4	0
5	r0h2zhj2	0
5	r0nzgu8m	0
5	r0zyfamz	0
5	rkwya9l9	2
5	r3rlykli	1
5	r49ox9x9	2
5	cvpymljk	0
5	r55fe25x	0
5	r7ahl9gd	0
5	r88hpbxp	0
5	r9dyt0n5	2
5	raelqb6j	0
5	ratbgibg	0
5	rbt84zet	1
5	rbxymftg	2
5	rcdoewwv	0
5	rd5bd1ae	2
5	rdlinzrn	0
5	zt80ic8h	0
5	rfj9t99r	0
5	ri2w5iby	0
5	ri7v2ka3	0
5	rifr5uub	0
5	rjqq1lxx	0
5	rmlrhyf2	0
5	rmmp3gms	0
5	rmxin1da	0
5	rongrdai	0
5	rpeqkfxc	0
5	rq5gh710	0
5	rsbb913w	0
5	rtwko7mu	0
5	rvnvwe21	2
5	2qugltxu	0
5	rxrlbw60	0
5	rycluj9p	1
5	rz205rqd	1
5	rzf0cw1x	0
5	s0l801qv	1
5	s19pa1z1	1
5	s2d3q4ob	0
5	pb8t1nha	0
5	s2j4qf0j	0
5	s3q6l9hv	0
5	s4aisy2z	2
5	s4y6uxsb	0
5	s6wmq3mz	0
5	s71naf96	1
5	s7fzex7v	0
5	s7k8ldrj	0
5	s7kzp795	0
5	s7uqawbd	0
5	s7w70kqy	0
5	s953j62y	1
5	s96d3ust	0
5	s9vv7rw4	0
5	sbswy7el	0
5	sc1m4c07	2
5	scs7hkhr	0
5	sdih33mv	1
5	sdij1d90	2
5	sdiwnhs0	0
5	seaa46hz	1
5	sgm24q1i	0
5	sgy03deg	0
5	u7bv56cr	1
5	si5o2hq0	2
5	sibidlrl	2
5	six4f3xh	0
5	sjyrr2bn	0
5	slouuryl	1
5	smikf6vx	0
5	sn7rswab	0
5	sphwclzs	0
5	sq5z686p	1
5	67mnzrez	0
5	sqxmt699	0
5	ssa59gng	0
5	st2ebdah	0
5	stnjl8f8	0
5	strhszpd	0
5	sw23wf4b	0
5	sxznxse5	0
5	sygnmiun	0
5	szsb1oan	0
5	t0oqk88n	0
5	t1wpujpm	1
5	t1xjy12y	0
5	t20huil6	0
5	dfj2m067	1
5	t4v5zunk	2
5	t5iz3vdz	0
5	t6fdr2pa	0
5	t6ogxz7n	0
5	t6rnpnfc	0
5	t6zf5k99	0
5	bu17n7zf	0
5	64npnmha	0
5	t8s52emf	0
5	tcc7e6ls	0
5	tcrxm7jy	0
5	yth9hh5q	0
5	tedurmyb	0
5	tfkhptdg	0
5	tfw4zqiy	0
5	tfxarku1	2
5	tg8kfiot	0
5	wjwmsvpf	0
5	tgimcej6	0
5	thnj9c8f	0
5	tj4m01s4	0
5	tktqlfgd	2
5	tl67wn1l	0
5	tle5jvak	0
5	3qdpuzo1	0
5	5rkxhvvw	0
5	tmio2p2r	0
5	tmkfju93	0
5	tnctqc1a	0
5	tnh0szvz	1
5	to3wn7yj	0
5	to6b17cb	0
5	tohbzenc	0
5	tomsdx3z	2
5	totc93f4	1
5	tph5n7ak	0
5	trlni6iq	0
5	33jxxp1b	0
5	ttdzvw1s	0
5	ttl1f9dd	1
5	tu1vevx9	0
5	tug2t7dm	0
5	tupom7fb	0
5	tvv73r7h	0
5	txaoz7oh	2
5	txk1qic1	0
5	txt4jiy8	0
5	tzmev77c	1
5	u0kyyyb7	1
5	u3n60qjw	0
5	u3ow62fn	1
5	u4bgqwlw	0
5	u55ibep9	0
5	u6ewlh16	0
5	u6uqroi0	0
5	u7tz6xzz	0
5	u7zxlgxz	0
5	u87lx38h	0
5	uak8xgos	0
5	ub7s6yz6	0
5	svo94kuo	0
5	ucqago27	2
5	udtj0lom	0
5	ue7v0yab	2
5	ueaoipgl	0
5	uemu8zd8	0
5	ueqlhgn0	0
5	uexahhdr	1
5	uez654q2	0
5	ugc7ce21	0
5	uhwg608l	2
5	uifnjio5	0
5	ujq9mxk7	0
5	ukz73rp2	0
5	unnrflmr	0
5	untuy1e6	0
5	unwxxt8s	0
5	uokqn2u8	0
5	upcsvjuo	1
5	tr7ob73n	2
5	urk7fe34	0
5	urpianz6	1
5	urr9oqfc	0
5	us0qpw0m	1
5	uurvoa1o	1
5	uuwvmltw	2
5	uvv06b4n	0
5	rd766a4w	0
5	uwbmox8a	0
5	uxeaaski	0
5	uy0f7f2o	0
5	uyu2buo1	1
5	uywz5nqw	0
5	v02fs28k	0
5	v08cs51n	0
5	v3vxhqi4	2
5	v4c1lgpd	0
5	v59dpmuu	0
5	v5sya5to	2
5	v5t5htqz	2
5	v6kw8xsh	0
5	n40tz9ez	0
5	v73bsrwg	0
5	mstslna2	0
5	va34p27b	0
5	ql8ubuok	1
5	vbgf50os	0
5	vd2jptlm	0
5	vduk4asq	1
5	ve4ubnf5	0
5	vfd0su0w	1
5	vijzfbyj	0
5	vimbhox4	0
5	vk4lt83x	1
5	vkjcheaz	0
5	vm0k7hfx	2
5	vnn7lp8w	2
5	vobslprh	0
5	vof63qat	0
5	vogh5eys	0
5	vogj4jfz	0
5	vorczspu	0
5	vosgahs3	0
5	vpgvb5s4	1
5	79bxz3ic	0
5	vqws942c	1
5	vskiyqop	0
5	vslevssr	1
5	vu7u11yk	1
5	vufygjcc	0
5	vuonolxg	0
5	vuyiqo64	0
5	vv0q3id5	1
5	vx0dl0iv	0
5	vx2t7jgu	0
5	vy0mvzeb	2
5	vydgwa8o	0
5	vyeescn8	1
5	vymlfsdn	0
5	vytmwmoj	0
5	vzyrcmu4	2
5	g0x3rxeo	0
5	w0ju0dcr	0
5	w1ep0wq8	1
5	w3045qsc	0
5	w33nspfl	2
5	jlfbngbo	0
5	w6bk2x1n	2
5	w6gmscv4	0
5	w72ma7fp	0
5	w7cn9iqp	0
5	w84qtud6	2
5	w8ewm8ve	0
5	w8f6ip1k	0
5	w932k1v6	0
5	w98i9l5i	0
5	w9mij6c6	2
5	w9rqnz9h	0
5	w9zyshzb	2
5	wajt5xe0	2
5	wbbotohj	0
5	wbd0s4fo	0
5	wddj6hrv	0
5	wefj7is3	0
5	wf2tbbo2	2
5	wfq7y3nk	0
5	wg7cpimw	0
5	wgau58zl	0
5	wh0uw4xr	0
5	wicc796j	0
5	witgquy6	2
5	wku1sd9k	0
5	wl121lg4	0
5	wl83d6gs	2
5	wm6yey1v	0
5	wzd51alu	0
5	wolpnbxa	0
5	wonwes6p	0
5	wp3v00uk	1
5	wr10ar5p	0
5	wrzh32lh	0
5	wtvjjc7p	0
5	3gv060cu	0
5	40grg9tr	1
5	ktkq5cmt	0
5	wwiopinv	0
5	wx7nheay	0
5	wynyrumi	0
5	wz2wrgpk	1
5	x0z68jos	0
5	x1u70y1x	0
5	x1zq2i9h	0
5	4v7cm46l	0
5	x3lrlzsd	0
5	x50tvq3a	0
5	x58r5cpv	0
5	x5t90x56	0
5	x6s34z1s	0
5	x70501t3	0
5	x95h80nq	1
5	xanqvdhn	2
5	xbfguoj4	0
5	ag0fdagi	0
5	xf1k5uj1	0
5	xg53p4sv	0
5	xge5hxel	2
5	xgnv3eiw	0
5	xixdcdm1	1
5	xjco8xb0	0
5	xkoilncd	1
5	xpbcoipf	0
5	xpqd9j5s	0
5	xq1cxrvf	0
5	8zzi6gu9	0
5	xuczplaf	0
5	xuj4yymz	0
5	beva0bkg	0
5	xuwpaumj	1
5	xvfl7ycj	2
5	xvnv17zy	0
5	z7io2vq6	0
5	xwjtjopl	0
5	xwmr7up9	0
5	xwqhaaij	0
5	8xac7x5x	1
5	xxdrjngv	0
5	xypg6evo	0
5	gqno0hkq	0
5	y1afswkm	0
5	zw2boiyo	1
5	y29kct7v	0
5	y2vnvc1w	0
5	y3joi01a	0
5	y3zrt52j	2
5	1f9x5li8	0
5	y4eyse0y	0
5	y4zoyqua	2
5	y5cbp2yz	2
5	y607uvg6	0
5	y7giefdw	0
5	y7lrp0gc	1
5	y7o8ovf9	0
5	ya8qpqy9	1
5	yabt72jf	0
5	yaow639d	1
5	yaspd6l7	0
5	ybwgza0f	0
5	yc8q62z8	2
5	ycgz54i3	0
5	yci0a6bt	0
5	ycuiso0g	2
5	ydm77mhk	1
5	ydmvugdw	0
5	ye15hb3y	0
5	ye570v9g	0
5	ye5v8t3j	1
5	yev38f0k	0
5	yf5g53a9	2
5	yflng8m3	0
5	yg5posts	0
5	ygkwdrxl	0
5	ygwdldae	1
5	ygygnmgm	2
5	yi6yu5l1	2
5	r60u0bf7	0
5	yj25zkx6	0
5	yk60ol95	0
5	ylr2b8ck	0
5	ymz7z76i	0
5	dp2xzul1	0
5	yolo8bb3	0
5	yp9ofhi8	1
5	ypv2a9yr	0
5	yq4dtf8n	0
5	yq4kn8ip	0
5	yqeifpoy	0
5	kcimahsa	0
5	ytu39uvk	0
5	yv2gjjzg	0
5	yvsyo4l9	0
5	ywaefpe8	0
5	yxawoasz	0
5	s91sz7c0	0
5	buvzvrmr	0
5	yzffm05r	0
5	yzloau0d	0
5	deg8ju9a	0
5	z0h32jyu	2
5	z0qzgu5m	0
5	z2kgcjtp	0
5	z4hc9yhb	1
5	z4l3pk23	0
5	z5109axc	2
5	z5lv81bi	0
5	z6kiee09	1
5	z739ifu5	2
5	z73q22v3	0
5	za3qypgg	2
5	zaro1a2m	0
5	zawf4jzm	0
5	zb434ve3	2
5	zbpk7sh0	2
5	zdfx3zo3	1
5	zdog6ddu	0
5	zebz0gns	1
5	zec7hphk	0
5	zfbu9646	0
5	zg2u7fwx	1
5	zgdbvfi4	0
5	50db66ru	0
5	zi98dq1v	0
5	zj34cb6f	0
5	zknmfgsh	0
5	zlc0dv0a	0
5	zmmatkka	0
5	zn87f1lk	2
5	zndtddty	0
5	zowo5ojd	0
5	ft15w83r	0
5	zpi7uis1	0
5	zrbesm5b	2
5	zsr5zz2k	0
5	zwhavf4h	2
5	zy8qjaai	0
6	g7dhmyyo	1
6	02f0opkr	0
6	goup6xtg	0
6	03z7tarm	2
6	04pp0o74	2
6	04zh6hwa	1
6	pl9ht0d0	0
6	05tszdt7	2
6	05zmldvj	2
6	06boh550	0
6	06vc2y9y	2
6	07zi4oj9	1
6	09a3tblt	0
6	0bbzo9cp	2
6	brqby02y	0
6	0cvoeiy0	1
6	0dvho98s	2
6	0ga5rel6	1
6	0gier0lu	0
6	0gj71ag0	0
6	iq5yuwwv	0
6	0iburamm	0
6	0iq9s94n	2
6	b7a2w4v9	2
6	0k6oqklv	2
6	0kkm0tgj	0
6	0mzzyih0	0
6	0nh58odf	0
6	0nhgxoim	0
6	918wd3ez	2
6	0oq2n0af	0
6	uohzlqvc	2
6	0pqal582	0
6	s9xfx23a	0
6	0rrgqukp	0
6	0sm0r4v8	0
6	0tdfvlqd	2
6	0tkg57em	0
6	0u0u348d	1
6	0u7j42i2	2
6	mld21sfl	1
6	0v5wo0ty	0
6	0xciml6s	1
6	0y122bxf	1
6	11hi1jel	0
6	16crg3k8	2
6	1a6d8urj	2
6	1a8uevk8	2
6	1aknmk3h	2
6	1awz5712	1
6	1b3pigtl	0
6	1cew6vn5	2
6	1d0i10o7	2
6	1dbeh8q7	1
6	1dr4r3n4	2
6	1eevrfdv	0
6	1ei79lna	2
6	1fulte6b	2
6	1g0pthfr	1
6	1g2mup0k	1
6	1gt0n6uo	2
6	1ixylnny	0
6	1kxxg0s9	0
6	1mfize6h	0
6	1mjaycee	0
6	1nhlu89c	2
6	1nijgf3k	2
6	1qn5y4gc	2
6	1rsh59y3	2
6	1s2zsqoq	0
6	1sdt9zz8	2
6	1ul6dszs	0
6	1v56m2vq	0
6	1vm5r7pq	0
6	1wcltcpr	2
6	1wkyxnov	0
6	1xnfkbxu	0
6	1ybj2p1n	0
6	1zbe6t48	2
6	1zodmwza	0
6	20d8g4g4	1
6	2178imf2	0
6	22kgwbz4	2
6	22nilgvg	1
6	p7xvelsb	0
6	24knxh4m	0
6	24viekl7	0
6	2586thss	0
6	25hbcbke	0
6	25v2z9jn	0
6	281oiwuz	0
6	28ezisog	2
6	28grfjkh	1
6	2bf3xzni	2
6	2cggxoco	2
6	2ftw85xw	1
6	2ioap802	0
6	2jwuzfan	0
6	2l1zw19o	2
6	2maferew	1
6	2mwahvq0	0
6	2my86ums	0
6	1p8pa66i	0
6	err1npxf	1
6	kley9swq	2
6	2qynwc0a	2
6	2rc8n3x6	2
6	2s5xd1oc	2
6	2siuovme	2
6	2sq8g01x	2
6	2t40ss6h	1
6	2usqmujy	2
6	ybqgiran	0
6	2y1y8jpx	0
6	2y88gzji	2
6	2z0ftel0	0
6	2zmel98u	1
6	30umy2ai	2
6	31n4rnws	0
6	3211g3ij	1
6	33l4u1lc	0
6	34m4pb7q	0
6	35x7qrw5	0
6	36g4zdqa	0
6	39ywzw6a	0
6	3a3c8ee1	0
6	3ajjzn3o	0
6	3aoxplp3	2
6	3b06j75h	2
6	3cm44rbz	0
6	3doc40hx	2
6	3dzv20b7	1
6	3ea1ngo2	2
6	3ebo0ux6	0
6	402dsemi	0
6	w3bq48hk	1
6	3fflt6a3	0
6	3ga2ojll	1
6	3h3ktqgz	0
6	3khv6yrc	0
6	3l4mntw2	0
6	3lujp0oy	1
6	658560av	1
6	3nipr212	0
6	3q2bj7cr	1
6	3rlazwsy	0
6	3s6ytfkk	2
6	3saa7d76	0
6	3sr4djft	1
6	3taykdr1	2
6	3te9egjp	0
6	3wzurnfp	0
6	3xvphg52	0
6	401tisd3	2
6	404zraam	1
6	4057qib7	0
6	405jvqyv	0
6	41eqt97y	0
6	441aclcc	1
6	467ypllv	2
6	46qcxs4j	1
6	46ygec7s	0
6	4707pec6	0
6	qbazis0e	0
6	4aps0kvp	0
6	4b74nv18	1
6	4cbjbo7t	2
6	4egbk4yz	2
6	4ehhtkfn	0
6	uqe8kgza	0
6	4i0gici7	0
6	4ipuy7su	2
6	4jeaqqn9	2
6	179f9wvy	0
6	4kkzi70v	0
6	4l7scdqk	0
6	4m7t939r	1
6	4m9p717r	2
6	4mj7n0ax	2
6	47gj3onl	0
6	l0cm3mae	2
6	4or1q93z	1
6	4owe9lf5	0
6	4p1ah2h3	2
6	4sw1hrnf	2
6	6lxgl8y0	0
6	50cir0l6	2
6	50ml630e	0
6	50ntcoac	0
6	52pw2vwx	2
6	52zjm9jt	0
6	5367d55r	0
6	53elkc79	2
6	53ouonk5	0
6	54o9vjdl	2
6	55nifoqu	1
6	9pj5xqks	0
6	57ghjur1	0
6	5dov14wy	2
6	5egqkq8v	0
6	5ekdfers	1
6	5enmq7do	2
6	5fg87lvu	0
6	5fwvv6xe	1
6	5hjs4jpz	1
6	8i106rdc	0
6	5kf4nvem	0
6	5m1727m1	1
6	5mf1r24m	2
6	5n1847is	2
6	5qbf14uz	0
6	5s03f0pp	2
6	5sgfx7oq	1
6	5t38x587	2
6	5trqi9tp	0
6	5uuc1f2w	0
6	5uxtua9o	1
6	5vdmm73q	0
6	5vn55t7r	0
6	5w9wxgy2	2
6	5x3ztp1n	0
6	5xfgmi2n	0
6	5xxi33v3	2
6	5zxkd2jy	2
6	600am3mq	2
6	60g3x7fq	1
6	618glydc	0
6	61fmul8c	0
6	61szlyyq	2
6	621ngghv	1
6	62v5ej3c	2
6	63ddlh20	1
6	63tcubi9	2
6	64cvqb8x	0
6	65fwicjz	0
6	65nroic5	1
6	65plab8b	2
6	65r94svv	2
6	66192ajk	2
6	662pfa61	0
6	66qoykl1	0
6	679qfp2s	0
6	687z60j4	1
6	ywkfr2nw	2
6	69e8cmy2	2
6	4i7wnd8p	0
6	6b0gaqt6	0
6	6cchvz7y	1
6	6crb1dq4	1
6	6dq8xx7c	0
6	6drnriun	2
6	6epdh88j	2
6	6evdb6o7	0
6	6f2nzvhz	2
6	6gh7yq21	1
6	6hep2lin	2
6	mz33b7sy	2
6	6glh3d0t	1
6	6ji8dkkz	1
6	6jti6jxt	1
6	6k73rf0g	0
6	6kpgt70s	2
6	6l1fyl93	0
6	6l688krc	1
6	6mdimxnk	2
6	6mef38eo	2
6	6njag0dq	0
6	6ob3u2e2	1
6	6q90bayx	0
6	6qgx0xqt	2
6	6qtip2ga	0
6	6s22uhu9	1
6	6se4faio	2
6	6snl1jfx	0
6	j6fjsl7m	1
6	6ub9yh27	0
6	6ucdibzh	2
6	6ujnd022	1
6	aeel73yy	2
6	6x3l453f	0
6	6xcctafe	0
6	6xu7q927	0
6	6xxc135t	1
6	70inem5k	1
6	71nwhec6	1
6	7387fna7	2
6	73cfcubp	0
6	73qgx58i	0
6	7463vcy9	0
6	74uwqdew	2
6	75q1cgo0	1
6	gplcop2k	2
6	77jpm4o0	2
6	7897zxdm	2
6	mg2xl68q	2
6	79a683sz	1
6	79gozr1p	1
6	79tozwzq	2
6	7aj3fx5u	0
6	7atoko6c	1
6	7biyjgsq	2
6	7bv46qbu	2
6	7duw51ow	1
6	zsv0tt1l	0
6	7e8btgoo	0
6	7epiuixu	1
6	7fgjoqgb	2
6	7gb93hld	0
6	7gd0f06m	0
6	7gsl7d3f	1
6	7hgbnhqb	0
6	7hor8kfy	2
6	7hqn997j	1
6	7ksbvisv	0
6	7l8boeom	1
6	7m55c6u0	0
6	7mk1jbn9	0
6	7n7x93ql	2
6	7owd28rr	1
6	7paar9wg	2
6	7qatfxoj	1
6	7s9ot4vq	0
6	7t3ci8tl	1
6	7tkvl894	2
6	7ulygkcg	2
6	7ur8hr23	2
6	7v2m7rbz	2
6	7v6rj65a	2
6	7vadpp3d	2
6	7whai7nr	0
6	7x42pjta	1
6	7xn11uj9	2
6	7zx2l6im	1
6	80ftam6h	0
6	80qftge0	2
6	812st0np	2
6	8149l7tj	2
6	85b4lwh3	2
6	86muphtv	0
6	87me64wa	0
6	88clzw4v	0
6	8a1cia8s	0
6	8b5e0s5x	2
6	8bxqsga2	1
6	8c4g4hqx	0
6	8cg5yj20	2
6	8cppx8vs	2
6	xljdm4zi	2
6	8do4tojk	0
6	8eg8zqnw	2
6	8ewqubwy	1
6	a4dgxtff	1
6	m95bmi9t	2
6	8hr1drew	1
6	8hrjgcas	2
6	k6j7ukmq	2
6	f07zk05y	2
6	rw3p6wle	2
6	8lhzgqfr	2
6	8m6793vd	1
6	8mx5kowl	2
6	8onalzk8	0
6	zxo1a1ad	0
6	k5fh5ujf	1
6	8rdo9wgc	1
6	8rkwmxor	1
6	8ruux4sw	0
6	8siz9rb8	2
6	8uctsgh1	0
6	8v9w3sps	1
6	8vfxwpai	1
6	8vp57c1o	2
6	8xwyw4vo	1
6	8y0v6d2i	2
6	8zpar4xs	1
6	kx0u8w10	2
6	901ghexi	1
6	90tccg03	1
6	91e70966	0
6	9203hqky	2
6	9204b4mx	2
6	923jpec0	2
6	93ea9u03	0
6	93edpzxr	1
6	958u08vb	1
6	9595vm0k	2
6	960ycat0	0
6	96qvcylp	1
6	96r8l6vq	2
6	974kdywb	0
6	97e76rmj	0
6	97gawzw4	0
6	98zq1gok	2
6	9a54ekac	0
6	hslnb1jn	2
6	9dnzdam1	0
6	9ecuca17	2
6	9edp04ud	2
6	9fa9nta0	2
6	9gllxik0	2
6	9h26mj7w	0
6	9h7kulwn	2
6	oi0zsdtd	0
6	9ituqb3g	2
6	9jatvium	1
6	9jb3w0zu	0
6	9kb0b6rq	1
6	9kw3j90r	2
6	9nri1ln6	2
6	9ociw7hd	0
6	9qdl3jt9	1
6	9quf59td	0
6	9ryu9ady	0
6	9uw20oau	0
6	9w9gptt2	0
6	9wadja0w	1
6	9wnmdvg5	0
6	9yrxd6bi	0
6	a038jilw	2
6	a03yoj96	1
6	a2ms5ci4	2
6	a3groawt	0
6	a49t16sl	0
6	a4fc19q5	2
6	a5grrd7z	1
6	a5myh752	0
6	a5xknb8f	0
6	a6jb9m67	1
6	a6mdyq85	2
6	cf4r3dtc	1
6	a8bxgt55	2
6	a8sr6od5	2
6	a9clzlzb	2
6	ab4lpco5	0
6	abvpy8dg	0
6	zxudiyj4	1
6	afbkp3wm	2
6	afcd4wc9	2
6	afdmegq0	2
6	agntzgsh	1
6	aidtsyo1	0
6	ajbgreri	1
6	ajqbljai	0
6	ak034ysx	2
6	akriqg0n	0
6	q2b4ig1h	2
6	ao93c31w	0
6	aosgiinu	1
6	apsj571t	0
6	aqbcq8rs	2
6	aryiusq4	2
6	as44gr2s	0
6	ati4ym9b	2
6	avo5jfaj	2
6	avriske3	1
6	awaahpfm	0
6	awanrm9u	1
6	zfx1uk3b	2
6	awsuugw7	2
6	awy3aans	2
6	bw8clegx	1
6	ax8qn0ci	2
6	ax9btc74	2
6	b08iyx74	2
6	b0cwjvjq	2
6	b0qtzzac	2
6	b1yzjm2z	2
6	b21myin4	2
6	f1ofvu29	0
6	b23301ac	0
6	gvfooevu	1
6	b2ju3poi	2
6	b2znv6pa	0
6	b3wp314u	2
6	b4gfbenh	0
6	b5329o75	0
6	b662paj1	1
6	b8j2hn9w	1
6	kdvvgxa0	1
6	b9na3yf6	2
6	ba1br2a0	2
6	ba6mdgq3	0
6	bah2ege0	2
6	bby9hls2	2
6	bcjnujlj	1
6	yk58jgq1	0
6	beqbgots	1
6	bf5rct4q	1
6	bgm3bt78	2
6	bgn6zrer	2
6	7t14ugx8	2
6	bisheysk	2
6	blax9sz2	2
6	bn4auuiu	0
6	bn4i60gi	2
6	bqbj660w	2
6	bqgm1e1x	2
6	bqpvykce	0
6	brurrmi4	0
6	bs4zqcjn	1
6	bt5857p3	0
6	bx2xspbe	2
6	bxwbpt2o	1
6	bzd990fo	1
6	c1jws3ol	2
6	c1xx1uvd	0
6	c2q3ycfv	0
6	c2v4k164	2
6	c3a4bh4i	2
6	7s7mchvm	0
6	d9kkf84a	2
6	c4u0gxp5	0
6	c5dm1d6t	1
6	c7j2eoz0	0
6	c7weqc03	0
6	c994vz8i	1
6	cadyykks	0
6	597d3mc1	0
6	cbc98t7x	1
6	cc332omp	2
6	ccx61owl	2
6	cdfn9n1i	0
6	ce8hrh5e	0
6	cf2y1cfz	2
6	cfbs29qo	2
6	cge5uve3	0
6	ch4pcy21	2
6	chp63f69	2
6	8dq0xxep	0
6	cin2h59w	2
6	cj46yfye	2
6	w4nic8b9	1
6	cjk0ggkt	2
6	cjz4nuag	2
6	5n3btew9	2
6	cmaw7jcn	0
6	cmew26m3	2
6	iecy9g4t	1
6	yvsv8ns2	2
6	cmqo0nkb	0
6	cn9ukws9	1
6	bkz2t7p3	1
6	cr0s5d1j	1
6	cr22vp8b	1
6	csantx0k	2
6	ctpgylnr	0
6	cv3qgno3	2
6	cwunxhyw	0
6	d0eur1hq	0
6	d0gxb6bx	2
6	xw0o5ca7	1
6	d3iwlpsr	0
6	d4mqgesb	1
6	d4xft290	0
6	d56ed4hw	0
6	d5d10lwr	2
6	d5l5rpcr	1
6	d6by9p41	1
6	d7g5xnq9	2
6	d7n1zy0b	0
6	d7xq7x5g	2
6	d82qjyyr	1
6	da61tfr9	0
6	dc90ecfe	1
6	dci4jbyd	2
6	dd1k2krq	1
6	dfjh7qyh	0
6	dfz7e1pp	2
6	di23na30	2
6	dizbyy4q	1
6	dj9rs6me	1
6	dkhl9pjp	2
6	dlivkn8l	2
6	dm21kvnm	1
6	dm7noju9	0
6	dm8yl4xu	2
6	2g6xqydj	2
6	drcxrbxy	2
6	drqsdq62	2
6	drw791c5	2
6	dsjq98ks	0
6	dt3982ox	2
6	dv5hk4ud	0
6	wzd51alu	2
6	dy6935iz	0
6	hg6n4hun	0
6	dz1lfwzp	0
6	e1oinu71	2
6	sgemwase	2
6	e4c26nn9	0
6	e54b5cbs	2
6	e5q27vpw	2
6	e5ya4vio	0
6	e6q92shw	1
6	e6r5tzaz	2
6	e7ic2pnc	2
6	e8qubwha	0
6	ean2xrnf	1
6	aqjp8xdc	1
6	ec3egn8o	2
6	ee23ibkq	0
6	eegyiljl	1
6	eermgk02	0
6	sodmxkgg	1
6	eghlkbjo	0
6	egjdy7o0	0
6	eh3ztsv5	2
6	ehht4sff	1
6	ei5l6n8o	2
6	ajg6wqi9	1
6	ej1b1x53	1
6	ej8hcr92	2
6	ejg393zs	0
6	ekal5251	0
6	ekc1tkyt	1
6	elmagpu4	0
6	elwmqqqq	2
6	eo2pcgix	2
6	ky2tc5mz	1
6	ertno6a5	2
6	ervaxqph	0
6	et5ub85f	1
6	eui41zyg	2
6	evbsdfhp	2
6	evc37gi0	0
6	evgw0as5	0
6	ewa27fc4	2
6	ewcv8m06	2
6	exjsq3up	0
6	ey2onl0j	0
6	ey939w17	0
6	f085c7sz	1
6	f0ahn4iu	0
6	f0y9ke3t	0
6	f22zqa3f	2
6	f3ds1rq6	0
6	rpao4yyc	2
6	3jmd4d41	0
6	f5no10eq	2
6	f5qg7vcz	0
6	i3xzlb4l	0
6	f9hyntvf	1
6	fb8c3ix0	2
6	fby616ap	0
6	fc338qdt	2
